0.09, -0.18, -0.24, -0.51, -0.5, -1.64, -2.39, 0.98;0.5, -0.78, 0.13, -0.37, -1.0, -1.08, -1.46, 0.37;0.4, -1.29, 0.2, -0.11, -1.55, -2.59, -0.72, 1.58;0.08, -1.24, 0.33, -0.26, -1.65, -2.54, 0.91, -0.12;-12578, 314051, -126643, -123905, 1238485, 199649, 18941, -996375;FLR;56.88,57.86,56.88,57.04,1465541
0.27, -0.46, 0.7, -0.6, 0.2, -0.94, -3.13, 0.73;0.08, -0.27, 0.77, -0.38, -0.52, -0.42, -2.0, -0.42;0.09, -0.59, 0.44, -0.03, -0.6, -2.26, -1.28, 0.73;-0.21, -0.16, 0.11, 0.27, -1.02, -2.46, -0.28, -0.28;165853, 133486, -120011, 106673, 90489, 200642, 1123383, -725474;FLS;41.86,42.42,41.53,41.55,1821225
-1.29, -0.24, 0.71, -2.9, 0.01, -0.99, -2.97, 2.9;-0.56, -0.45, 0.19, -1.64, -1.03, -0.42, -0.6, 0.99;0.21, -1.11, -1.12, -0.03, -0.63, -2.43, -1.3, 3.21;-0.31, -1.38, -0.75, 0.06, -0.83, -2.75, 2.01, 0.37;-1195386, 762897, 984827, -1931848, 1513443, 969944, -463307, -753990;FL;47.7,48.95,47.4,48.01,3217191
-0.63, -1.04, 1.5, -1.07, -2.47, -3.44, -3.74, 3.55;-1.01, 0.26, 0.46, -0.98, -2.9, -1.4, -1.94, 0.57;-1.23, -0.06, 0.56, -1.86, -3.38, -2.8, -2.09, 3.08;-0.66, 0.17, -0.21, -2.11, -3.5, -2.63, 1.9, -1.02;-7764, 578974, -507492, -33090, 783499, 177403, -253950, -797024;FMC;84.87,85.96,83.76,83.97,905383
0.45, 0.24, -0.42, -1.61, -0.13, -0.18, -1.17, 1.41;0.09, 0.09, -0.61, -0.98, -0.12, 0.2, -0.81, 0.6;0.75, -0.15, -1.79, 0.01, -0.12, -0.5, -0.91, 0.84;-0.07, -0.28, -1.56, 0.11, -0.29, -0.58, 0.66, -0.74;-3389489, 939177, 5835202, -1374454, -3714653, 3433979, 304886, -4348142;FOXA;36.84,37.41,35.99,36.06,7492267
0.23, 0.31, -0.58, -1.34, -0.09, -0.34, -1.05, 1.4;0.09, 0.04, -0.72, -0.69, -0.22, 0.12, -0.61, 0.52;0.66, -0.25, -1.59, -0.01, -0.16, -0.54, -0.79, 0.86;-0.18, -0.26, -1.39, 0.22, -0.49, -0.66, 0.86, -0.72;-95626, -146929, 1277741, -802671, 177507, 2385782, 2042720, -3345425;FOX;36.41,36.96,35.62,35.7,4004218
-1.54, -0.89, -1.02, 0.82, -3.99, -1.31, -4.4, 1.11;-1.58, -0.97, 0.16, 0.15, -4.13, -0.33, -3.61, 0.64;-1.69, -0.73, -0.18, -1.63, -3.1, -2.26, -2.58, 1.51;-1.25, -1.62, 1.29, -3.05, -2.21, -3.02, -0.3, -0.88;-32842, 215855, 778630, -146003, -555011, -133813, 371074, -261063;FRT;112.2,114.2,111.25,111.34,639700
-0.68, -1.1, 0.21, -0.14, 0.5, -0.32, -1.75, 0.69;-0.93, -0.89, 0.3, 0.48, -0.27, 0.03, -0.93, -0.09;-1.05, -0.84, 0.08, 0.28, 0.14, -0.76, -1.12, -0.28;-1.02, -0.62, 0.0, 0.89, -0.67, -0.85, 0.31, -1.66;1338675, -88677, -301401, 317852, 760294, 1498883, 558180, 493712;FTI;31.56,32.14,30.41,30.48,6863966
0.99, -0.3, 0.43, -0.81, -0.18, -0.3, -4.71, 1.59;0.08, -0.24, 0.1, 0.04, -0.28, -0.88, -2.83, 0.46;1.43, -0.37, -0.01, -0.42, -0.2, -3.35, -2.2, 2.23;-0.19, -0.35, -0.01, -0.47, -0.2, -3.69, 0.45, -0.42;-579603, -292160, -46240, 153239, -34177, 575839, 870771, -319632;FTV;71.92,73.05,71.68,71.69,2533280
-0.17, -0.33, 0.0, -0.14, -0.07, -0.1, -0.51, 0.48;-0.23, -0.24, -0.12, -0.12, -0.12, -0.08, -0.01, 0.25;-0.39, -0.06, -0.15, -0.05, -0.23, -0.38, -0.05, 0.51;-0.53, -0.06, -0.09, -0.05, -0.21, -0.47, 0.52, 0.0;2617970, -3045784, 5576389, -16292384, 30960730, 24444033, 43181172, -71896340;F;10.75,11.04,10.7,10.76,68041787
1.55, -1.59, 1.18, -3.7, -1.55, -0.4, -14.12, 6.09;2.99, -3.67, 1.04, 0.91, -2.38, -3.09, -9.26, 5.53;3.56, -2.93, 0.08, -0.38, -1.16, -11.93, -5.01, 8.11;-0.74, -1.22, -1.8, 2.73, -3.49, -10.5, 1.24, 2.49;-240053, -147508, 243438, -53144, -402602, 998180, 525386, -939353;GD;212.41,218.615,212.01,214.95,1962078
-0.11, 0.08, -0.04, 0.0, -0.17, -0.41, -0.66, 0.49;0.27, -0.16, 0.0, -0.16, -0.18, -0.3, -0.29, 0.18;0.04, -0.02, 0.04, -0.07, -0.32, -0.69, -0.2, 0.54;0.15, -0.33, 0.22, -0.15, -0.38, -0.73, 0.36, -0.02;-16754086, -5880332, 8515040, -23945270, 29470847, 40946800, 3578290, -50812674;GE;15.31,15.52,15.25,15.25,76007223
0.16, -0.39, -0.17, -0.15, -0.53, -0.18, -0.92, 0.13;-0.04, -0.29, -0.27, -0.05, -0.48, -0.24, -0.89, 0.93;-0.1, -0.3, -0.73, 0.33, -0.52, -0.6, -0.62, 0.65;-0.41, -0.33, -0.08, -0.19, -0.32, -0.89, -0.04, 0.38;-540715, -695889, 5026300, -4530671, 1425125, 852924, 1420120, -1437026;GGP;21.58,22.53,21.58,21.97,5690968
3.16, 2.9, -1.42, -3.4, -0.55, -1.25, -4.05, 2.32;4.05, -1.21, -1.23, -2.94, -0.82, -0.84, -1.89, 3.97;3.24, 1.15, -2.98, -2.11, 0.3, -3.14, -1.44, 2.45;3.34, -1.51, -3.49, -0.31, -1.76, -3.36, 2.01, 2.38;4794372, -5410397, -1210426, -5485708, 2051274, 1454064, 2477039, 7028158;GILD;79.67,84.58,79.35,82.76,20315603
0.2, -0.92, -0.78, 0.25, -1.31, -1.76, -2.34, 1.98;0.29, -0.54, -1.02, 0.08, -1.41, -1.27, -0.48, 0.39;0.12, -0.95, -0.35, -0.5, -1.84, -1.87, -1.05, 1.66;-0.62, -1.0, -0.09, -0.61, -1.93, -1.94, 1.77, -1.13;-3175681, 913667, 358122, 3436, 591655, 404319, 1018722, -2050274;GIS;55.47,56.24,54.62,54.65,3503015
0.41, -2.07, 0.18, -1.45, 0.36, -0.42, -1.86, 0.54;0.21, -1.66, -0.4, -0.59, -0.32, -0.23, -1.28, 0.29;0.28, -2.94, -0.11, -0.32, 0.48, -1.48, -0.81, 0.65;-0.13, -1.92, -1.11, 0.47, -0.41, -1.5, 0.02, 0.02;81550, 10452336, -1640029, -6376132, -2095070, 4402333, 6056422, -5815924;GLW;29.66,30.4,29.6,29.82,11510843
0.15, -0.64, -0.05, -0.66, 0.1, -1.24, -0.92, 1.74;0.22, -0.56, -0.27, -0.35, -0.33, -0.6, 0.56, 1.33;-0.01, -0.46, -0.38, -0.19, -1.1, -1.34, 0.49, 1.65;-0.47, -0.32, -0.29, 0.02, -1.43, -1.46, 2.32, 0.53;-953702, 282182, 11321460, -10151340, 4352311, 5678476, 7327639, -7585393;GM;41.8,43.56,41.65,42.39,19402866
0.47, -10.28, 6.09, -7.82, -48.57, -26.81, -66.63, 50.99;10.44, -10.07, -1.61, 1.13, -56.15, -16.31, -27.61, -0.85;16.03, -9.55, -2.41, -2.74, -58.19, -54.43, -26.73, 24.61;-1.08, -9.11, 4.85, -0.63, -62.39, -56.81, 22.04, -29.02;-533794, 292175, -65748, 1874574, 2216413, -1714653, -345945, -1234430;GOOGL;1084.97,1086.53,1054.62,1055.41,2597094
1.4, -8.65, 2.74, -7.96, -40.61, -31.4, -63.42, 54.36;11.05, -10.37, -3.52, 1.0, -50.93, -13.07, -28.29, 0.07;13.87, -8.46, -4.39, -1.61, -50.24, -55.25, -28.89, 25.12;-0.26, -11.89, 6.25, -2.24, -55.8, -56.1, 24.8, -32.02;-639842, 177433, -17658, 873426, 2445829, -1059642, -350345, -1078724;GOOG;1081.54,1081.78,1048.26,1048.58,2369232
1.04, -0.89, -1.32, -1.99, -0.39, -1.6, -3.11, 1.68;0.12, -0.84, -1.03, -1.57, -0.17, -1.27, -2.24, 1.2;0.8, -1.96, -1.64, -0.44, -0.88, -2.24, -2.75, 2.26;-0.57, -1.82, -1.12, -0.86, -1.02, -2.52, 0.39, -0.79;75146, 94271, 1337052, -1100935, 181253, 396762, -267064, -195321;GPC;99.96,101.83,99.17,99.27,1025756
0.39, -1.37, 0.28, -0.12, -0.73, -2.9, -4.74, 2.13;0.0, -0.62, 0.26, -0.69, -1.28, -1.53, -3.07, 1.72;-0.04, -1.39, 0.65, -0.48, -2.09, -3.87, -3.14, 3.84;-0.84, -1.04, 0.4, -0.19, -2.87, -3.74, 1.03, 0.31;110454, -75059, 224138, 23407, 88216, -40018, 243694, -486788;GPN;105.43,108.06,105.43,106.32,770089
-0.11, 0.43, -0.48, -1.6, -0.14, -0.88, -1.91, 2.31;0.46, -0.3, -0.35, -1.18, -0.69, -0.59, 0.26, 0.57;0.3, -0.22, -1.23, -0.45, -0.66, -1.39, -1.24, 2.56;0.23, -0.69, -1.15, -0.36, -0.79, -1.53, 1.6, 0.46;-97913, 2101058, 864280, 157327, -1191180, 3087241, 1227417, -4800669;GPS;32.2,33.05,31.84,32.62,3988817
-0.19, -0.5, -0.28, -0.37, -0.18, -0.49, -2.12, 3.4;-0.08, -0.97, -0.01, -0.35, 0.15, -0.55, -0.24, 1.3;-0.47, -0.69, -0.32, -0.52, 0.31, -1.51, -1.61, 1.93;-0.87, -0.64, -0.13, -0.26, -0.27, -1.62, 1.52, 0.77;180629, 93007, 2092174, -1979558, -323294, 534936, 79687, 40251;GRMN;63.4,63.85,61.1,63.08,1630082
1.55, 1.35, -1.84, -2.4, 3.85, -12.49, -13.3, 11.69;4.79, -1.79, -2.0, 2.59, -0.84, -8.45, -4.55, 3.2;2.76, -1.7, -0.78, -0.33, -6.65, -17.85, 0.61, 13.55;4.34, -3.54, -1.05, 4.34, -12.19, -10.93, 9.59, -1.6;345697, 89341, -260273, -321923, 2525683, 614547, 211441, -2614871;GS;255.9,261.95,255.66,257.1,4125037
0.03, -0.26, -0.06, -0.71, -0.13, -0.34, -1.6, 0.57;0.16, -0.52, -0.1, -0.72, 0.03, -0.1, -0.99, 0.21;0.17, -0.7, -0.18, -0.51, 0.02, -1.55, -0.62, 0.91;-0.1, -0.22, -0.62, -0.31, -0.16, -1.55, 0.58, 0.09;131071, 372138, 306367, -127617, -134698, 1341818, 398299, 39755;GT;33.14,33.88,33.01,33.47,4053834
-2.45, -12.05, 2.5, -8.95, -1.91, -7.27, -10.68, 11.84;-2.27, -11.23, 0.66, -5.12, -7.1, -3.18, 1.09, -0.59;-8.67, -4.55, -1.59, -3.27, -4.77, -9.13, -3.17, 9.49;-10.78, 0.97, -5.79, -3.53, -6.44, -5.58, 4.9, 0.88;171598, -452693, 629924, -824045, -56449, 502678, -140362, -169355;GWW;259.01,262.51,256.66,259.89,1038423
-0.18, -1.08, -0.06, -0.55, 0.37, -2.51, -2.73, 2.01;-0.35, -1.35, 0.18, 0.27, -0.6, -1.67, -1.15, 0.14;-0.55, -1.52, -0.27, 0.62, -1.75, -2.01, -1.1, 1.1;-0.81, -0.66, -0.44, 0.81, -2.32, -2.15, 0.59, -0.94;1072402, 2152032, -2138755, -50340, 5540356, -1672242, -1245343, -2521632;HAL;50.77,51.41,49.675,49.69,8631553
-2.18, 0.67, 0.4, -0.08, 0.41, -0.74, -3.41, 1.9;-1.61, 0.48, -0.07, 1.39, -0.92, -0.94, -0.1, 9.05;1.35, 0.55, 0.49, -0.4, 0.29, -2.45, -1.41, 2.21;0.81, 0.07, 0.3, 1.17, -1.62, -2.79, 2.6, 8.29;-1709424, 416319, -404652, 514873, 361284, 167555, 701832, 4577871;HAS;92.5,103.39,92.1,102.22,7270568
0.08, -0.12, 0.03, 0.01, 0.17, -0.4, -0.75, 0.31;0.09, -0.04, -0.01, 0.1, 0.18, -0.36, -0.51, 0.11;0.09, -0.11, 0.04, 0.04, -0.11, -0.61, -0.33, 0.36;0.02, -0.13, 0.08, 0.16, -0.26, -0.65, 0.1, 0.11;-1524227, 1104926, 1729440, 2878500, -437826, 7743150, 9564958, -14785655;HBAN;15.47,15.77,15.45,15.64,14957061
-0.32, -0.45, -0.33, -0.35, -0.22, -0.36, -0.44, 1.26;-0.17, -0.58, -0.27, -0.42, -0.21, 0.13, 0.16, 0.95;-0.1, -0.84, -0.12, -0.32, -0.25, -0.08, -0.5, 1.18;-0.08, -0.84, -0.03, -0.27, -0.46, -0.14, 0.78, 0.33;92727, 1267821, -1235189, 1930593, 3143945, -1049087, 709023, 3642403;HBI;21.74,22.645,21.53,21.96,13326475
3.7, 4.79, 0.45, -1.25, 0.79, -2.61, -4.3, 3.63;1.3, 8.42, -3.66, 0.39, -1.32, -2.5, -0.62, 1.17;3.64, 4.64, -0.76, 0.05, -0.7, -3.97, -1.51, 3.89;0.55, 3.83, -0.29, 1.08, -2.55, -3.8, 2.82, -0.31;-13200, 2953850, -2828860, -539925, -775993, 252999, 683138, -1458646;HCA;98.26,100.3,98.0,98.4,1895121
-0.82, -0.71, -0.79, 1.35, -2.43, 0.8, -2.46, 1.2;-0.76, -0.34, 0.12, 0.28, -1.47, 0.04, -1.58, 0.82;-1.1, -0.46, 0.07, -0.66, -1.05, -0.48, -1.12, 1.14;-1.07, -0.99, 1.44, -1.93, 0.41, -1.92, 0.68, -0.66;-120944, 359204, 1820913, -1656285, 218226, 697611, 418120, -703543;HCN;57.11,58.1,56.43,56.55,3239714
-0.27, -0.16, -0.31, 0.51, -0.74, 0.35, -0.68, 0.33;-0.29, -0.05, 0.14, 0.09, -0.38, 0.1, -0.43, 0.3;-0.26, -0.18, 0.0, -0.05, -0.37, 0.09, -0.44, 0.44;-0.22, -0.43, 0.5, -0.51, 0.29, -0.61, 0.21, -0.08;184428, 949411, 4072945, -4353566, 994785, 2633938, 539966, -2409008;HCP;23.39,23.89,23.24,23.38,5312359
1.63, -5.76, 1.75, -3.88, -0.09, -9.18, -11.45, 12.11;0.3, -4.45, 1.93, -2.83, -2.95, -5.01, -2.33, 2.55;0.27, -13.14, 8.66, -1.95, -4.84, -13.06, -4.96, 14.3;-2.31, -3.11, -0.91, -1.0, -5.93, -10.86, 7.93, 0.25;-145113, 2346683, -1432297, -993528, 2625157, 4439574, 1064190, -5665869;HD;190.73,194.515,189.72,191.29,6016847
-0.39, -1.49, -1.03, -0.06, -0.63, -4.26, -2.13, 2.44;-0.29, -1.72, -1.03, 0.51, -1.38, -2.04, -1.53, 0.46;-1.0, -1.87, -0.75, 0.62, -2.64, -3.12, -0.96, 0.51;-1.38, -1.79, -0.01, 0.08, -2.8, -3.3, 1.47, -1.85;1074271, 843300, 410535, -1242976, 2159102, 3917342, -4146095, -686159;HES;45.99,46.83,43.99,44.11,4564766
0.44, -0.91, -0.81, 1.32, -0.08, -1.05, -2.64, 0.01;0.06, -0.72, 0.41, 0.04, -0.14, -0.54, -2.81, 1.13;-0.32, -0.37, -0.54, 1.0, -0.38, -2.38, -2.06, 1.32;-0.69, -0.17, 0.51, 0.01, -0.76, -2.43, -0.45, 0.73;4703, -78084, -64283, 95558, -595109, 1834327, 424398, -1628988;HIG;54.84,56.57,54.78,55.86,2412088
5.4, -0.23, -0.74, -8.57, 6.07, -2.03, -18.58, 4.58;1.23, -2.44, -0.74, -2.48, 1.66, -3.32, -12.44, 8.81;7.69, -4.71, -4.58, 0.23, 3.55, -15.15, -4.32, 5.7;-0.06, -2.91, -7.25, 3.93, 2.3, -15.16, -0.94, 7.15;670136, -380994, -108408, -110164, 48950, 161994, 36972, -349045;HII;227.67,238.435,227.41,234.82,364670
0.5, -0.94, 0.02, -1.19, 0.22, -3.42, -3.55, 2.41;0.42, -0.68, -0.43, -0.72, -0.48, -2.79, -2.04, 2.31;0.7, -0.67, -0.73, -0.53, -2.79, -2.49, -2.04, 2.76;-0.41, -0.87, -0.76, 0.11, -3.11, -2.74, 0.78, 1.33;654408, 79502, 178723, 282534, 578478, -332202, 2248512, -1107954;HLT;80.99,83.28,80.54,82.02,3526731
0.23, -3.47, -0.75, -3.04, 0.42, -1.2, -1.01, 2.32;1.25, -4.04, -1.35, -2.21, -0.57, -0.62, 1.2, 0.15;0.41, -5.11, -1.83, -0.26, -0.82, -0.89, -0.22, 2.24;0.14, -4.45, -2.38, 0.22, -1.18, -1.1, 2.22, -0.14;3134749, 6563377, -5149324, -2653940, -982262, 1585369, 170230, -2191105;HOG;48.3,49.05,48.02,48.48,2263359
0.5, 0.4, -0.47, -0.73, -0.19, -0.24, -2.31, 0.39;0.39, 0.0, -0.41, -0.37, -0.46, -0.27, -1.47, -0.08;0.61, -0.74, -0.09, -0.28, -0.18, -1.72, -0.94, 0.79;0.37, -0.62, -0.43, -0.12, -0.54, -1.74, 0.09, 0.06;189603, 1330225, -557648, 43002, -1058064, 1484054, -924961, 176858;HOLX;40.15,40.78,40.14,40.45,2657711
2.14, -4.5, -0.36, -0.99, -0.31, -3.24, -7.77, 3.71;0.03, -4.13, -0.47, 0.28, -1.3, -2.0, -5.08, 2.09;0.4, -3.39, 1.29, -0.88, -2.03, -9.4, 0.2, 3.82;-3.52, -2.5, 0.7, -0.02, -3.0, -6.48, 1.23, -0.21;-1349999, 218359, -598275, -536413, 1455197, 1563552, -453057, -2147238;HON;151.39,154.53,151.01,151.19,3171943
0.11, 0.19, -0.26, -0.19, 0.26, -0.13, -1.26, 0.4;0.23, -0.16, -0.22, 0.19, 0.05, -0.28, -0.83, -0.03;0.07, -0.23, -0.09, 0.01, 0.2, -0.87, -0.69, 0.37;0.26, -0.43, -0.14, 0.39, -0.14, -0.99, 0.07, -0.17;774698, 665154, 1217103, 1075416, -160827, 2504155, 388689, -3114221;HPE;15.67,15.785,15.33,15.56,13112576
0.56, -0.46, -0.08, -0.34, -0.14, -0.76, -1.67, 0.71;0.18, -0.34, -0.02, -0.26, -0.29, -0.63, -1.07, 0.04;0.17, -0.43, 0.0, -0.15, -0.67, -1.19, -1.27, 1.04;-0.1, -0.37, -0.12, -0.02, -0.82, -1.19, 0.14, -0.22;-1076799, 936929, 5731283, -6387075, 1845505, 4151109, 7125661, -8600890;HPQ;21.36,21.525,21.0475,21.21,11838988
-0.82, 0.18, -0.82, -0.39, -0.08, -3.15, -2.53, 2.07;0.59, -1.1, -0.47, 0.18, -1.2, -1.78, -1.44, 1.07;-0.26, -0.87, -0.01, 0.37, -1.93, -1.88, -1.86, 0.74;0.24, -1.62, -0.68, 0.92, -2.84, -1.82, 0.4, -1.22;871657, -302201, -549411, -172893, 135550, 849600, 221535, -488904;HP;68.71,70.28,67.03,67.47,2176194
-0.17, -0.01, -0.16, -0.02, -0.49, -0.72, -1.3, 1.03;0.04, -0.21, -0.0, -0.11, -0.51, -0.68, -0.09, 0.58;0.12, -0.44, 0.26, -0.54, -0.38, -1.04, -0.61, 1.2;0.11, -0.39, 0.1, -0.39, -0.69, -0.99, 0.7, 0.57;-623144, 772481, 194710, -595001, 396095, 1034344, 433918, -617347;HRB;25.04,25.91,25.0,25.74,3764506
0.13, -0.12, 0.21, -0.68, -0.14, -0.35, -1.71, 0.8;0.16, 0.06, -0.13, -0.28, -0.23, -0.55, -0.87, 0.65;0.09, -0.01, -0.45, -0.34, -0.05, -1.17, -0.76, 0.89;-0.02, 0.06, -0.37, -0.25, -0.43, -1.16, 0.25, 0.0;508953, 67407, 2802331, -2407562, -176684, 766157, 1901749, -1532181;HRL;32.71,33.505,32.6,32.74,3304752
1.37, 2.58, 8.41, 1.51, -1.69, -2.91, -9.59, 3.76;1.69, 9.84, 2.53, 0.44, -1.93, -2.59, -6.85, 4.58;3.05, 2.01, 8.69, 0.05, -1.3, -9.53, -3.21, 4.34;1.04, 9.12, 3.07, -1.7, -1.78, -7.7, 0.44, 4.15;-220760, 821001, -435136, -175887, -233662, 449338, -20223, -52156;HRS;148.44,153.88,147.37,152.79,1165550
0.81, -0.06, -0.74, -2.89, -0.23, -0.73, -3.2, 2.02;0.54, -0.1, -1.33, -2.6, 0.2, -0.71, -1.03, 0.53;1.11, -0.62, -2.99, -1.25, 0.37, -2.38, -1.44, 2.56;0.48, -1.34, -2.39, -0.4, -0.93, -2.55, 1.73, -0.56;-286374, 1030644, -335108, -697797, 114822, 578373, 727473, -885989;HSIC;73.08,74.5,72.91,72.97,1764506
-0.13, -0.31, 0.04, -0.11, -0.32, -0.39, -1.01, 0.32;-0.09, -0.28, 0.18, -0.22, -0.35, -0.34, -0.67, 0.25;-0.18, -0.17, -0.09, -0.17, -0.43, -0.8, -0.47, 0.54;-0.29, -0.12, -0.07, -0.19, -0.46, -0.76, 0.07, 0.03;263702, 837328, 5024928, -4118761, 451553, 2676164, 3632235, -5708491;HST;19.36,19.78,19.3,19.45,6285763
-0.8, -1.5, 0.15, -3.95, -3.12, 0.51, -3.36, 1.52;-0.76, -0.69, 0.57, -4.68, -0.96, -2.02, -1.53, -0.41;-0.99, -0.66, 0.39, -6.58, -0.66, -1.97, -1.32, 0.18;-1.4, -0.14, 0.8, -6.56, -0.8, -2.8, 1.12, -2.25;-317557, 63939, 392119, 1901730, -823059, -455285, 672896, -886857;HSY;101.0,101.33,99.03,99.04,1664127
0.9, -11.3, 10.48, -6.16, -3.83, -2.96, -13.75, 1.75;4.33, -7.42, 4.99, -7.78, -3.34, -3.34, -4.78, -3.29;2.53, -11.28, 3.9, -4.43, -2.6, -7.53, -5.31, -1.03;2.94, -8.94, -0.46, -2.06, -3.27, -9.4, 2.02, -4.22;-239412, 722407, -543850, -62686, -73478, 99265, 347755, 299530;HUM;263.0,268.39,260.0,264.9,1686540
1.33, -1.24, -2.46, -0.56, -1.49, -3.81, -7.6, 3.88;0.98, -1.62, -1.78, -0.86, -2.13, -3.5, -3.01, -0.15;0.22, -2.85, -0.39, -0.86, -3.03, -8.87, -0.89, 4.17;-0.54, -3.18, 0.08, -1.3, -3.37, -6.5, 2.81, -1.49;-270918, 1385346, -829511, 361412, 817696, 3494661, 1121079, -3718471;IBM;154.17,155.34,153.28,153.85,6149207
0.44, -1.22, -0.72, 0.46, 0.59, -1.07, -3.36, 0.06;0.33, -1.18, -0.13, 0.23, 0.47, -0.82, -2.07, 0.16;-0.34, -0.91, -0.18, 0.07, 0.4, -2.57, -2.47, 1.43;-1.06, -0.96, 0.29, 0.96, -0.82, -2.48, 0.77, -1.55;589900, 960918, 592233, -900278, 17042, 1543501, 1840297, -1505175;ICE;70.23,72.56,70.23,70.72,4418942
0.3, -0.44, 0.4, 2.87, 4.0, -11.03, -5.2, 2.28;0.19, 0.23, 0.89, 10.18, -3.07, -11.26, -3.96, -0.01;1.16, -0.13, -0.27, 0.6, 0.53, -6.67, -6.16, 2.31;-0.25, -0.19, 0.45, 6.91, -7.59, -6.0, -0.31, -3.22;38695, 69083, 177633, 200193, -88539, 469449, 141500, -700047;IDXX;179.58,180.43,175.71,176.83,681545
-1.87, -3.17, 0.01, -0.76, -2.54, -1.59, -6.06, 2.68;-1.38, -3.0, 0.35, -0.76, -2.67, -0.95, -4.33, 2.33;-2.35, -2.3, 0.41, -2.08, -0.85, -5.13, -3.09, 3.57;-2.59, -0.99, 0.39, -2.31, -1.86, -5.17, 1.45, 0.29;-95422, 89739, 17467, 97305, -160662, 38495, 157772, -226163;IFF;141.97,144.86,141.42,142.7,352295
-0.03, -3.49, 6.76, -15.45, -4.02, -6.53, -11.45, 8.85;-0.02, -1.35, 4.55, -14.54, -4.57, -5.45, -1.99, 2.09;-3.58, 0.44, -9.79, -0.08, -9.54, -6.59, -5.44, 9.26;-3.05, -0.6, -8.54, -2.35, -10.11, -7.18, 7.8, 0.4;101159, 283858, 697074, -816523, 594870, -54826, 275263, -643235;ILMN;218.85,223.64,216.77,221.2,1116021
1.17, -2.97, -0.32, -2.09, -1.41, -3.02, -1.03, 2.19;0.25, -2.57, -0.61, -1.49, -1.82, -1.55, 0.43, -0.28;-0.79, -1.61, -1.89, -0.5, -3.52, -0.44, -1.1, 1.88;-1.97, -1.04, -2.21, -0.62, -3.75, -0.58, 2.77, -1.77;47261, 23309, 31226, -55632, 1045550, -25038, -80602, -1034307;INCY;87.25,88.05,86.09,86.34,1254563
-0.52, -0.48, 0.28, -0.17, -0.38, -0.57, -1.96, 0.8;-0.44, -0.25, 0.07, -0.13, -0.1, -0.91, -1.1, 0.33;-0.59, -0.03, 0.18, -0.34, -0.26, -1.85, -0.87, 0.87;-0.69, 0.23, -0.05, -0.13, -0.58, -1.87, 0.64, -0.62;-525518, -411394, 633718, -1222016, 790183, 2778962, -810593, -2418885;INFO;45.54,46.145,45.14,45.17,1657559
1.22, -0.12, -0.25, -1.53, -0.38, -0.97, -2.33, 0.56;0.7, -0.79, -0.81, -0.78, -0.68, -0.53, -2.33, 1.37;1.25, -0.63, -1.18, -0.11, -1.35, -1.6, -1.47, 1.31;-0.1, -1.19, -0.65, -0.49, -1.5, -1.63, 0.39, 0.29;-40612039, -13489450, 8805324, -12779534, -177351, 19206012, 10276340, -20636967;INTC;44.58,46.3,44.34,45.2,37508414
1.42, -0.25, -1.11, -1.04, -3.07, -1.83, -7.45, 4.54;-0.16, -0.43, -1.03, -0.53, -2.04, -2.41, -3.08, 4.4;0.07, -0.93, -0.36, -2.05, -1.51, -5.77, -5.03, 6.53;-1.23, -0.71, -0.6, -2.25, -2.23, -5.77, 3.22, 0.42;188118, 249450, 125286, 185367, -87006, 265427, 527234, -532002;INTU;159.75,165.305,159.14,161.29,1673535
0.32, 0.02, -0.05, 0.0, -0.02, -0.57, -0.88, 0.68;0.2, -0.16, -0.05, 0.04, -0.23, -0.16, -0.31, 0.41;0.31, -0.03, -0.01, 0.06, -0.49, -0.46, -0.52, 0.69;-0.15, -0.06, 0.19, -0.12, -0.48, -0.52, 0.21, 0.32;813525, 100901, 236629, -1750830, 1760735, 2906297, -137637, -3024460;IPG;20.96,21.67,20.94,21.3,4599153
3.39, -2.52, -1.08, -0.45, -1.4, 0.34, -3.3, 0.8;0.21, -1.87, -1.58, -0.17, -0.37, -0.12, -3.07, 0.84;1.7, -1.29, -1.25, -1.05, -0.1, -2.02, -1.95, 1.85;0.33, -0.88, -1.34, -1.19, 0.5, -2.73, 0.13, -0.32;630755, -1331215, 2455189, -585860, -74752, -742862, 832357, -444393;IP;59.33,60.5995,59.1322,59.25,3871397
0.04, 0.26, -0.71, -2.47, 1.21, -3.01, -5.11, 2.98;0.2, -0.11, -1.25, -0.79, -0.85, -2.34, -2.52, 1.78;-0.34, -0.7, -1.78, -0.48, -0.88, -4.54, -2.86, 5.06;-0.43, -1.21, -2.18, 1.93, -3.58, -3.79, 1.31, 0.15;-907866, -91485, 737900, -405921, -284227, 492229, 440755, -855643;IQV;98.19,100.25,98.16,98.21,904991
-0.23, -1.66, -0.09, 0.93, -0.58, -0.83, -1.32, 0.74;-0.22, -1.46, 0.73, 0.07, -0.66, -0.18, -0.48, 0.14;-1.32, -0.44, 0.44, 0.53, -1.12, -0.69, -0.68, 0.66;-1.68, -0.15, 1.1, -0.41, -0.96, -0.93, 0.38, 0.07;1864658, -845838, 572474, -1324805, 308861, -361463, 1132411, -568405;IRM;32.95,33.93,32.71,33.18,2566697
